Wed Feb 18 22:19:45 1970 | INFO  | loadConfig                               | Config loaded
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Screen timeout 
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | always on
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Drawing rect
Wed Feb 18 22:21:10 1970 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 206 - {229,229,229}
Wed Feb 18 22:21:10 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Next line 1
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Next line 2
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | ---
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | one item
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Tidy rom names 
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | enabled
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Drawing rect
Wed Feb 18 22:21:10 1970 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 244 - {229,229,229}
Wed Feb 18 22:21:10 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Next line 1
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Next line 2
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | ---
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | one item
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Fullscreen rom names 
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | enabled
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Drawing rect
Wed Feb 18 22:21:10 1970 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 282 - {229,229,229}
Wed Feb 18 22:21:10 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Next line 1
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Next line 2
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | ---
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | one item
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Fullscreen menu 
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | enabled
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Drawing rect
Wed Feb 18 22:21:10 1970 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 320 - {229,229,229}
Wed Feb 18 22:21:10 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Next line 1
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Next line 2
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | ---
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | one item
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Default launcher  
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | no
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Drawing rect
Wed Feb 18 22:21:10 1970 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 358 - {229,229,229}
Wed Feb 18 22:21:10 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Next line 1
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Next line 2
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | ---
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | one item
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | HDMI
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       |  
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Drawing rect
Wed Feb 18 22:21:10 1970 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 396 - {229,229,229}
Wed Feb 18 22:21:10 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Next line 1
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Next line 2
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | ---
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | one item
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Help
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       |  
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Drawing rect
Wed Feb 18 22:21:10 1970 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 434 - {229,229,229}
Wed Feb 18 22:21:10 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Next line 1
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Next line 2
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | ---
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Out of the loop
Wed Feb 18 22:21:10 1970 | INFO  | drawRectangleToScreen                    | 640 - 44 - 0 - 436 - {37,50,56}
Wed Feb 18 22:21:10 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Drawing Footer
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Freeign options
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Freeign values
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Freeign hints
Wed Feb 18 22:21:10 1970 | INFO  | drawSettingsScreen                       | Settings drawn
Wed Feb 18 22:21:11 1970 | INFO  | loadConfig                               | Config loaded
Wed Feb 18 22:21:11 1970 | INFO  | initializeDisplay                        | well...
Wed Feb 18 22:21:11 1970 | INFO  | initializeDisplay                        | maybe...
Wed Feb 18 22:21:11 1970 | INFO  | initializeDisplay                        | Some Available modes
Wed Feb 18 22:21:11 1970 | INFO  | initializeDisplay                        | Initialized Display
Wed Feb 18 22:21:11 1970 | INFO  | initializeFonts                          | Fonts initialized
Wed Feb 18 22:21:11 1970 | INFO  | initializeSettingsFonts                  | Initializing Settings Fonts
Wed Feb 18 22:21:11 1970 | INFO  | initializeSettingsFonts                  | Settings Fonts initialized
Wed Feb 18 22:21:11 1970 | INFO  | checkThemes                              | Themes checked
Wed Feb 18 22:21:11 1970 | INFO  | loadLastState                            | Last state loaded
Wed Feb 18 22:21:11 1970 | INFO  | HW_Init                                  | HW Initialized
Wed Feb 18 22:21:11 1970 | INFO  | setupKeys                                | Input successfully configured
Wed Feb 18 22:21:11 1970 | INFO  | main                                     | Setup 2
Wed Feb 18 22:21:11 1970 | INFO  | initialSetup2                            | Loading theme
Wed Feb 18 22:21:11 1970 | INFO  | initialSetup2                            | Loading section groups
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | Entering
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | It's a dir
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | It's a dir
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/arcades.png
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/handhelds.ini
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/home computers.png
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/arcades.ini
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/apps and games.png
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/handhelds.png
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/consoles.ini
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/apps and games.ini
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/home computers.ini
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/consoles.png
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:11 1970 | INFO  | recursivelyScanDirectory                 | No entry
Wed Feb 18 22:21:11 1970 | INFO  | loadSectionGroups                        | Loading group background
Wed Feb 18 22:21:11 1970 | INFO  | loadSectionGroups                        | Loading group background
Wed Feb 18 22:21:11 1970 | INFO  | loadSectionGroups                        | Loading group background
Wed Feb 18 22:21:11 1970 | INFO  | loadSectionGroups                        | Loading group background
Wed Feb 18 22:21:12 1970 | INFO  | loadSectionGroups                        | Loading group background
Wed Feb 18 22:21:12 1970 | INFO  | loadSectionGroups                        | Loaded section groups
Wed Feb 18 22:21:12 1970 | INFO  | initialSetup2                            | Loading sections
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | GAMES
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | APPS
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Loading system logo
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Loading system background
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Loading system picture
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Out 1
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Out2
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Out 3
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Out 4
Wed Feb 18 22:21:12 1970 | INFO  | initializeFonts                          | Fonts initialized
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Out 5
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Out 6
Wed Feb 18 22:21:12 1970 | INFO  | loadSections                             | Out 7
Wed Feb 18 22:21:12 1970 | INFO  | initialSetup2                            | Loading favorites
Wed Feb 18 22:21:12 1970 | INFO  | loadFavorites                            | Loaded favorites
Wed Feb 18 22:21:12 1970 | INFO  | initSuspendTimer                         | Suspend timer initialized
